"chr"	"start"	"end"	"width"	"strand"	"Length"	"ensemblID"	"EntrezID"	"Symbol"	"meanExprs"	"logFC"	"t"	"P.Value"	"adj.P.Val"	"gene_description"	"associated_phenotypes"
"2"	4395543	4442434	46892	"+"	5046	"ENSRNOG00000011107"	"25204"	"Pcsk1"	12.4549117080518	0.38795456699585	4.12411271093382	0.000893374346474518	0.0137571415492131	"proprotein convertase subtilisin/kexin type 1 [Source:RGD Symbol;Acc:3272]"	"Dwarfism; Glucose Intolerance; genetic disease; Dehydration; type 2 diabetes mellitus; visual epilepsy; Proprotein Convertase 1 3 Deficiency; familial adenomatous polyposis 1; Inflammation; Hypogonadism; islet cell tumor; Neurodevelopmental Disorders; Hyperglycemia; endocrine system disease; Experimental Diabetes Mellitus; Hypothyroidism; morbid obesity; Hyperthyroidism; Endotoxemia; Body weight; obesity; Hereditary Neoplastic Syndromes; type 1 diabetes mellitus"
"15"	29153556	29166160	12605	"-"	1471	"ENSRNOG00000019895"	"25490"	"Nedd8"	15.8096064985436	0.340778063031448	4.11983779854394	0.000901162898143985	0.0138642999099353	"NEDD8 ubiquitin like modifier [Source:RGD Symbol;Acc:3158]"	"malignant astrocytoma; INTELLECTUAL DEVELOPMENTAL DISORDER WITH HYPOTONIA AND BEHAVIORAL ABNORMALITIES; Parkinson's disease; genetic disease; Specific Granule Deficiency; brain-lung-thyroid syndrome; Alcoholic Liver Diseases; Lysinuric Protein Intolerance; Ebstein Anomaly; dilated cardiomyopathy"
"1"	27322340	27323404	1065	"+"	246	"ENSRNOG00000070696"	"NULL"	NA	5.94041163378377	0.634306366318593	4.11861593454458	0.000903401706613838	0.0138731945901691	NA	""
"1"	172419761	172426995	7235	"-"	976	"ENSRNOG00000018320"	"117053"	"Rps15a"	76.4633726277457	0.40296905332782	4.11878648600691	0.000903088867503039	0.0138731945901691	"ribosomal protein S15a [Source:RGD Symbol;Acc:619939]"	"Diamond-Blackfan Anemia 20"
"19"	35062813	35098249	35437	"+"	4327	"ENSRNOG00000011142"	"80773"	"Cyb5b"	30.2622256665269	0.23673053570149	4.11812898196777	0.000904295520812521	0.0138741685599041	"cytochrome b5 type B [Source:RGD Symbol;Acc:621551]"	"genetic disease; autosomal dominant dyskeratosis congenita 6"
"3"	153614147	153627079	12933	"+"	3977	"ENSRNOG00000016870"	"362269"	"Pcif1"	7.02673510175509	-0.290277530285541	-4.11718165191511	0.000906036948319191	0.0138881333325844	"phosphorylated CTD interacting factor 1 [Source:RGD Symbol;Acc:1310800]"	"T-Cell Immunodeficiency, Recurrent Infections, and Autoimmunity with or without Cardiac Malformations; focal epilepsy; genetic disease"
"8"	108597299	108612455	15157	"+"	5845	"ENSRNOG00000032618"	"300999"	"Mst1r"	0.661605705633417	0.880600208706293	4.11463816960739	0.000910729394793312	0.0139090189471724	"macrophage stimulating 1 receptor [Source:RGD Symbol;Acc:1306465]"	"nasopharynx carcinoma; Osteosarcoma; Multiple Myeloma; early infantile epileptic encephalopathy; Aicardi-Goutieres Syndrome 1; developmental and epileptic encephalopathy; Chemical and Drug Induced Liver Injury; primary ciliary dyskinesia; genetic disease"
"14"	74043015	74044531	1517	"+"	1517	"ENSRNOG00000054224"	"364183"	"Bloc1s4"	4.71861927999616	0.444743471885406	4.11475866204047	0.000910506542590922	0.0139090189471724	"biogenesis of lysosomal organelles complex 1 subunit 4 [Source:RGD Symbol;Acc:1306037]"	"Hermansky-Pudlak syndrome; genetic disease"
"13"	51067551	51069715	2165	"+"	2165	"ENSRNOG00000069041"	"NULL"	NA	12.8230918754309	0.348908776987438	4.11550366610391	0.000909129879906129	0.0139090189471724	NA	""
"14"	78152516	78173032	20517	"+"	5408	"ENSRNOG00000018709"	"305471"	"Patz1"	6.24295198426979	-0.197920986855587	-4.11491246737546	0.000910222158370601	0.0139090189471724	"POZ (BTB) and AT hook containing zinc finger 1 [Source:RGD Symbol;Acc:1308337]"	"genetic disease; high grade glioma"
"2"	31614315	31616918	2604	"-"	1723	"ENSRNOG00000064525"	"NULL"	NA	5.51106580792416	-0.615743904947842	-4.1132798055937	0.000913245547243132	0.0139095194672372	NA	""
"7"	126198851	126733503	534653	"-"	3812	"ENSRNOG00000006235"	"81734"	"Nell2"	112.3993159439	0.416473063097809	4.11401032888318	0.000911891491859545	0.0139095194672372	"neural EGFL like 2 [Source:RGD Symbol;Acc:620999]"	"genetic disease"
"7"	10017588	10023186	5599	"-"	1095	"ENSRNOG00000060530"	"299602"	"Cdc34"	16.1845122988327	0.391543150252278	4.11148031249772	0.000916589713516172	0.0139095194672372	"cell division cycle 34, ubiqiutin conjugating enzyme [Source:RGD Symbol;Acc:1305411]"	"genetic disease"
"1"	181295562	181300534	4973	"-"	1619	"ENSRNOG00000019430"	"155151"	"Coro1a"	23.8144534857788	0.365773182955445	4.11321319841955	0.000913369108115129	0.0139095194672372	"coronin 1A [Source:RGD Symbol;Acc:620009]"	"chromosome 16p11.2 deletion syndrome; genetic disease; Spondylocostal Dysostosis 5; Tuberculosis; Sick Sinus Syndrome; Autism Spectrum Disorder; coronin-1A deficiency; 16p11.2 Deletion Syndrome; Glycogen Storage Disease XII; severe combined immunodeficiency; episodic kinesigenic dyskinesia 1; Schizophrenia; Carcinoma; chromosome 16p11.2 duplication syndrome; Animal Mammary Neoplasms; Autistic Disorder; Severe Combined Immunodeficiency, Autosomal Recessive, T Cell Negative, B Cell Positive, NK Cell Positive"
"1"	203332481	203350049	17569	"-"	1476	"ENSRNOG00000020975"	"309176"	"Mrpl49"	27.5640741369451	0.352335728469769	4.1116781042359	0.000916221530120955	0.0139095194672372	"mitochondrial ribosomal protein L49 [Source:RGD Symbol;Acc:1309920]"	"Intellectual Disability; leukocyte adhesion deficiency 3; genetic disease; melanoma; high grade glioma; glycogen storage disease V; Bardet-Biedl Syndrome"
"1"	79652441	79672733	20293	"+"	3967	"ENSRNOG00000029336"	"246279"	"Zfp180"	27.7015980542371	0.279817220224788	4.11271437500361	0.00091429500045237	0.0139095194672372	"zinc finger protein 180 [Source:RGD Symbol;Acc:631380]"	"Ethylmalonic Encephalopathy; genetic disease"
"10"	46969727	46997789	28063	"+"	2377	"ENSRNOG00000002977"	"691506"	"Ttc19"	27.3326215858824	0.23758858611467	4.11217188234558	0.000915303033383662	0.0139095194672372	"tetratricopeptide repeat domain 19 [Source:RGD Symbol;Acc:1582808]"	"Neurologic Gait Disorders; nervous system disease; neurodegenerative disease; mitochondrial complex III deficiency nuclear type 2; mitochondrial complex III deficiency nuclear type 1; Autistic Disorder; genetic disease; mitochondrial metabolism disease; Infertility"
"9"	818263	828185	9923	"+"	1768	"ENSRNOG00000050318"	"301506"	"Fsd1"	16.6936764144393	0.322401216426895	4.11035420970861	0.000918688789539539	0.0139287225913127	"fibronectin type III and SPRY domain containing 1 [Source:RGD Symbol;Acc:1583850]"	"Stomach Neoplasms; genetic disease; Amenorrhea"
"19"	33188352	33203545	15194	"-"	7689	"ENSRNOG00000025231"	"502201"	"Lrrc29"	5.55092953995546	-0.585389490702579	-4.1098441738405	0.000919641113830936	0.0139305201540229	"leucine rich repeat containing 29 [Source:RGD Symbol;Acc:1593150]"	"genetic disease; Pneumoconiosis; autosomal dominant dyskeratosis congenita 6"
"3"	99263980	99274360	10381	"+"	1112	"ENSRNOG00000005884"	"296050"	"Emc7"	43.156987791762	0.254202268478216	4.10738289917437	0.000924250868768697	0.013987666227706	"ER membrane protein complex subunit 7 [Source:RGD Symbol;Acc:1305045]"	"Bloom Syndrome; colorectal cancer; genetic disease"
"X"	150696427	150709919	13493	"+"	1930	"ENSRNOG00000053402"	"65187"	"Gabrq"	1.93609322377038	-0.678839869486943	-4.10367061681576	0.000931248150926284	0.0140632952182656	"gamma-aminobutyric acid type A receptor subunit theta [Source:RGD Symbol;Acc:68331]"	"genetic disease; syndromic X-linked intellectual disability Lubs type; Autistic Disorder"
"16"	79713724	80235120	521397	"+"	2012	"ENSRNOG00000066120"	NA	"Fam155a"	33.3482947652642	0.398154538046524	4.10303580141818	0.000932450098088597	0.0140632952182656	"NALCN channel auxiliary factor 1 [Source:RGD Symbol;Acc:1559498]"	"genetic disease; Anal Atresia, Hypospadias, and Penoscrotal Inversion; diverticulitis"
"7"	30188100	30204615	16516	"-"	4078	"ENSRNOG00000009094"	"94267"	"Nudt4"	33.1370089585031	0.264404034176797	4.10294878248732	0.00093261498095752	0.0140632952182656	"nudix hydrolase 4 [Source:RGD Symbol;Acc:621355]"	"genetic disease"
"15"	48752312	48805138	52827	"+"	2574	"ENSRNOG00000017481"	"361071"	"Sucla2"	44.8653096981278	0.23027795085912	4.10366875183533	0.000931251679735336	0.0140632952182656	"succinate-CoA ligase ADP-forming subunit beta [Source:RGD Symbol;Acc:1309397]"	"Developmental Disabilities; chromosome 13q14 deletion syndrome; mitochondrial DNA depletion syndrome; obesity; Intellectual Disability; mitochondrial DNA depletion syndrome 5; genetic disease"
"10"	28945698	28960996	15299	"-"	2118	"ENSRNOG00000004477"	"360514"	"Ublcp1"	31.6829676266074	0.285845253200293	4.10137477558833	0.000935602522487943	0.0140956239366353	"ubiquitin-like domain containing CTD phosphatase 1 [Source:RGD Symbol;Acc:1310386]"	"genetic disease; Breast Neoplasms"
"3"	139344037	139365237	21201	"-"	7450	"ENSRNOG00000055769"	NA	"AABR07054286.1"	0.618733792955153	-0.879101898495114	-4.0992939020462	0.000939567066089485	0.0141096528588532	"similar to serine/threonine kinase [Source:RGD Symbol;Acc:1565143]"	""
"5"	46638317	46977877	339561	"+"	5659	"ENSRNOG00000006170"	"313125"	"Bach2"	3.18684404933883	-0.525744092965653	-4.0991134687132	0.000939911637054323	0.0141096528588532	"BTB domain and CNC homolog 2 [Source:RGD Symbol;Acc:1562865]"	"type 1 diabetes mellitus; acute myeloid leukemia; genetic disease; Celiac Disease; Vitiligo; Crohn's disease; primary ciliary dyskinesia 3; Immunodeficiency 60"
"7"	112761554	112764032	2479	"+"	1214	"ENSRNOG00000018895"	"83567"	"Mchr1"	6.82444322350636	0.511367923050027	4.10002532953537	0.000938171584736689	0.0141096528588532	"melanin-concentrating hormone receptor 1 [Source:RGD Symbol;Acc:619841]"	"genetic disease; morbid obesity; adenylosuccinase lyase deficiency; Rubinstein-Taybi Syndrome; obesity"
"2"	185500004	185522026	22023	"+"	2855	"ENSRNOG00000018673"	"310710"	"Sec22b"	25.5176674403056	0.23454556392757	4.09922976188548	0.000939689538922408	0.0141096528588532	"SEC22 homolog B, vesicle trafficking protein [Source:RGD Symbol;Acc:1309988]"	""
"19"	23320159	23323236	3078	"-"	1740	"ENSRNOG00000003011"	"288916"	"Gadd45gip1"	11.2284234443792	0.298217993587784	4.09846199213789	0.000941156822554814	0.0141156626492332	"GADD45G interacting protein 1 [Source:RGD Symbol;Acc:1309249]"	"genetic disease; Glutaric Acidemia I; episodic ataxia type 2; Charcot-Marie-Tooth disease dominant intermediate B; Alpha-Mannosidosis; type 2 diabetes mellitus"
"8"	80729619	80753248	23630	"-"	2216	"ENSRNOG00000010895"	"300857"	"Tmem30a"	126.395064100257	0.247377441532445	4.0979105891341	0.00094221204532447	0.0141188151150504	"transmembrane protein 30A [Source:RGD Symbol;Acc:1303315]"	"genetic disease"
"9"	113103718	113109773	6056	"-"	2117	"ENSRNOG00000049882"	"24166"	"Adcyap1"	18.2351005638105	0.727498285185899	4.09719235697512	0.000943588334315112	0.0141267687184022	"adenylate cyclase activating polypeptide 1 [Source:RGD Symbol;Acc:2037]"	"hyperinsulinism; Facial Nerve Injuries; Miosis; Acute Necrotizing Pancreatitis; Parkinsonism; Hyperplasia; Brain Injuries; Hyperemia; Spinal Cord Injuries; Reperfusion Injury; Cystitis; Neurodevelopmental Disorders; genetic disease; Experimental Diabetes Mellitus; cardiomyopathy; Psychomotor Agitation; toxic encephalopathy; Autistic Disorder; esophagus squamous cell carcinoma; overactive bladder syndrome"
"1"	173481583	173522451	40869	"-"	1038	"ENSRNOG00000023863"	"293545"	"Gpr139"	8.09269074781463	1.12895335798483	4.0944210261228	0.000948917996491258	0.014169210535162	"G protein-coupled receptor 139 [Source:RGD Symbol;Acc:1311729]"	"genetic disease"
"7"	133484609	133494847	10239	"-"	3293	"ENSRNOG00000014082"	"300260"	"Sp7"	0.795848776297648	-1.08703818018344	-4.09047685758706	0.00095655602186558	0.014169210535162	"Sp7 transcription factor [Source:RGD Symbol;Acc:631377]"	"genetic disease; Aortic Valve Stenosis; osteogenesis imperfecta type 12; Osteogenesis Imperfecta"
"10"	39629459	39727162	97704	"-"	2274	"ENSRNOG00000013588"	"25674"	"Glra1"	3.25065421401863	-0.856181927451689	-4.09349602910056	0.000950703702228469	0.014169210535162	"glycine receptor, alpha 1 [Source:RGD Symbol;Acc:2704]"	"genetic disease; hyperekplexia; Stiff-Person Syndrome; Hereditary Neoplastic Syndromes; hyperekplexia 1; Myoclonus; dystonia; familial adenomatous polyposis 1"
"1"	135567414	135659772	92359	"-"	2277	"ENSRNOG00000061450"	"29547"	"Homer2"	12.008065800559	0.380918080827103	4.09173434177541	0.000954114094067828	0.014169210535162	"homer scaffold protein 2 [Source:RGD Symbol;Acc:620705]"	"Bloom Syndrome; Amenorrhea; genetic disease; colorectal cancer; Cocaine-Related Disorders; autosomal dominant nonsyndromic deafness 68"
"3"	100544099	100588463	44365	"-"	1139	"ENSRNOG00000007542"	"25719"	"Scg5"	163.95807411426	0.360894359376238	4.09045434281072	0.000956599801512017	0.014169210535162	"secretogranin V [Source:RGD Symbol;Acc:3669]"	"Hereditary Mixed Polyposis Syndrome; genetic disease; Medulloblastoma; colorectal cancer; pituitary-dependent Cushing's disease; Colorectal Neoplasms; Bloom Syndrome; Hereditary Mixed Polyposis Syndrome 1"
"16"	18151342	18153208	1867	"+"	1679	"ENSRNOG00000017552"	"NULL"	NA	8.85402672787435	0.344136432873516	4.09118985374916	0.000955170664703271	0.014169210535162	"mitochondrial ribosomal protein L34 [Source:RGD Symbol;Acc:1359397]"	"genetic disease"
"16"	69542163	69552210	10048	"-"	9275	"ENSRNOG00000064084"	"NULL"	NA	3.39282929725066	-0.338443875857346	-4.09118339281329	0.000955183209189187	0.014169210535162	NA	""
"1"	47828652	47836839	8188	"-"	2336	"ENSRNOG00000014160"	"24818"	"Tcp1"	34.9609710285148	0.258033865989546	4.09342246832413	0.000950845857812168	0.014169210535162	"t-complex 1 [Source:RGD Symbol;Acc:3832]"	"Prostatic Neoplasms; genetic disease; 3-Methylglutaconic Aciduria with Deafness, Encephalopathy, and Leigh-Like Syndrome"
"20"	4151500	4156425	4926	"-"	2858	"ENSRNOG00000000440"	"406164"	"Pbx2"	24.6974302427599	0.257469091033631	4.09284487038052	0.000951962812373475	0.014169210535162	"PBX homeobox 2 [Source:RGD Symbol;Acc:1303084]"	"genetic disease; JMP syndrome"
"3"	18501963	18523172	21210	"-"	2917	"ENSRNOG00000018901"	"94197"	"Rab14"	71.3023577507325	0.198149795116069	4.0909142458514	0.000955705930992002	0.014169210535162	"RAB14, member RAS oncogene family [Source:RGD Symbol;Acc:620881]"	"genetic disease"
"20"	45992720	46025379	32660	"+"	1606	"ENSRNOG00000046705"	"684097"	"Snx3"	55.5330473632581	0.197744830351525	4.0942780732988	0.000949193743795659	0.014169210535162	"sorting nexin 3 [Source:RGD Symbol;Acc:1595151]"	"genetic disease; Charcot-Marie-Tooth disease type 4"
"1"	234653156	234743903	90748	"+"	9410	"ENSRNOG00000017938"	"368042"	"Btaf1"	10.5531090189151	0.18152912448219	4.09071552207447	0.000956092067565391	0.014169210535162	"B-TFIID TATA-box binding protein associated factor 1 [Source:RGD Symbol;Acc:1564130]"	"genetic disease"
"11"	51823231	51893353	70123	"+"	6900	"ENSRNOG00000001956"	"303963"	"Dzip3"	34.8888360204937	0.207226284008112	4.08864477642494	0.000960125146429537	0.0142088316621299	"DAZ interacting zinc finger protein 3 [Source:RGD Symbol;Acc:1563278]"	"genetic disease"
"19"	39312906	39364153	51248	"-"	2488	"ENSRNOG00000018950"	"307855"	"Fa2h"	11.7806476666856	-0.793824990954969	-4.0881783224744	0.000961036017920445	0.0142097254755883	"fatty acid 2-hydroxylase [Source:RGD Symbol;Acc:1310347]"	"genetic disease; macular corneal dystrophy; Spastic Ataxia; Neurodevelopmental Disorders; paraplegia; hereditary spastic paraplegia 35; hereditary spastic paraplegia; Neurodegeneration with brain iron accumulation"
"7"	89404417	89427145	22729	"-"	3032	"ENSRNOG00000005551"	"362912"	"Derl1"	21.5401848608867	0.21714889668172	4.087135209135	0.000963076145854208	0.0142272999513104	"derlin 1 [Source:RGD Symbol;Acc:1311835]"	"Stevens-Johnson Syndrome; genetic disease; trichorhinophalangeal syndrome type I"
"5"	74491752	74632408	140657	"+"	7247	"ENSRNOG00000016780"	"100361585"	"RGD1310951"	8.53215033625446	-0.430991971976008	-4.0845904920827	0.000968071612743792	0.0142647648603279	"similar to RIKEN cDNA E130308A19 [Source:RGD Symbol;Acc:1310951]"	""
"15"	20489291	20523096	33806	"-"	4221	"ENSRNOG00000011167"	"305827"	"Wdhd1"	1.70213705040778	-0.408779830897714	-4.08453871358624	0.000968173530740474	0.0142647648603279	"WD repeat and HMG-box DNA binding protein 1 [Source:RGD Symbol;Acc:1310200]"	"Cholangiocarcinoma; genetic disease"
"19"	49672849	49673655	807	"+"	805	"ENSRNOG00000069589"	"NULL"	NA	61.1874455256403	0.306185582404657	4.08485205639547	0.000967556930362052	0.0142647648603279	NA	""
"8"	11348657	11352113	3457	"-"	3457	"ENSRNOG00000063350"	"NULL"	NA	16.1512528379778	-0.378771790900753	-4.08367010077163	0.00096988488858312	0.0142680960676673	NA	""
"6"	89507438	89508765	1328	"-"	330	"ENSRNOG00000062478"	"NULL"	NA	19.7908711687881	0.359538094233988	4.0835571961343	0.000970107561220374	0.0142680960676673	NA	""
"10"	57793685	57796217	2533	"-"	2338	"ENSRNOG00000019352"	"287477"	"Emc6"	5.450834952155	0.373125891949262	4.08262965922314	0.000971938835192468	0.0142824573952469	"ER membrane protein complex subunit 6 [Source:RGD Symbol;Acc:1309231]"	"genetic disease; Canavan Disease"
"1"	245237826	245256495	18670	"-"	3794	"ENSRNOG00000019725"	"294010"	"Actr1a"	51.8831645480608	0.253176393432389	4.08063742423441	0.000975884075195201	0.0143278305170136	"actin related protein 1A [Source:RGD Symbol;Acc:1307025]"	"genetic disease; Down Syndrome; colon cancer"
"5"	166391080	166393904	2825	"-"	1931	"ENSRNOG00000036869"	"680723"	"Tmem88b"	16.9292341191166	-0.880683965741475	-4.08020372602299	0.000976745086925616	0.0143278813980274	"transmembrane protein 88B [Source:RGD Symbol;Acc:1588243]"	"congenital myasthenic syndrome 8; chromosome 1p36 deletion syndrome; genetic disease; Immunodeficiency 16; immunodeficiency 38; Ehlers-Danlos syndrome spondylodysplastic type 2; idiopathic generalized epilepsy; Joubert Syndrome 25; Neurodevelopmental Disorders; Peroxisome Biogenesis Disorder, Complementation Group 7; Goldberg-Shprintzen syndrome; Shprintzen-Goldberg Craniosynostosis; Dilated Cardiomyopathy 1LL"
"17"	28876482	28877525	1044	"-"	1044	"ENSRNOG00000016222"	"291069"	"Ppp1r3g"	4.46778872215934	0.457967068038507	4.07802140009416	0.000981089344943993	0.0143663810476111	"protein phosphatase 1, regulatory subunit 3G [Source:RGD Symbol;Acc:1308930]"	"genetic disease"
"1"	227814963	227877904	62942	"+"	3583	"ENSRNOG00000011308"	"309331"	"Uhrf2"	26.3176720085824	0.1856675977612	4.07804879398242	0.000981034691621812	0.0143663810476111	"ubiquitin like with PHD and ring finger domains 2 [Source:RGD Symbol;Acc:1309990]"	"chromosome 9p deletion syndrome; genetic disease"
"15"	30828626	30911202	82577	"-"	2704	"ENSRNOG00000020782"	"305910"	"Pspc1"	22.5770076202671	-0.180171452735101	-4.07663129472952	0.000983866799861704	0.0143944365079592	"paraspeckle component 1 [Source:RGD Symbol;Acc:1310122]"	"genetic disease"
"12"	22120010	22133557	13548	"-"	2016	"ENSRNOG00000001457"	"116468"	"Rfc2"	4.38146124967527	0.289666157863986	4.07540110317177	0.000986331409692627	0.0144052667772241	"replication factor C subunit 2 [Source:RGD Symbol;Acc:621198]"	"Schizophrenia; Williams-Beuren syndrome; Pleomorphic Xanthoastrocytoma; Neurodevelopmental Disorders; Autistic Disorder; intestinal volvulus; genetic disease; Autism Spectrum Disorder; Volvulus Of Midgut"
"8"	27377773	28366595	988823	"-"	2628	"ENSRNOG00000066437"	"50864"	"Ntm"	34.4289524602528	0.22958279106745	4.07582291993791	0.00098548562070641	0.0144052667772241	"neurotrimin [Source:RGD Symbol;Acc:620958]"	"Schizophrenia; genetic disease; Jacobsen Syndrome; connective tissue disease; Chromosome 11, Partial Trisomy 11q"
"20"	3044320	3064468	20149	"+"	3844	"ENSRNOG00000057125"	"25678"	"Ddr1"	29.0603278818143	-0.507345335875794	-4.07216112728162	0.000992852563887927	0.0144752012543102	"discoidin domain receptor tyrosine kinase 1 [Source:RGD Symbol;Acc:2252]"	"Megacolon; hepatocellular carcinoma; high grade glioma; colorectal cancer; abnormal wound healing; lung non-small cell carcinoma; Lung Neoplasms; breast cancer; Adenocarcinoma; congestive heart failure; pancreatic cancer; Liver Metastasis; genetic disease; clear cell renal cell carcinoma; ovarian cancer; Lymphatic Metastasis; Neoplasm Metastasis; Metabolic Syndrome; Prostatic Neoplasms; Idiopathic Pulmonary Fibrosis; skin melanoma; Kidney Reperfusion Injury; Oral Squamous Cell Carcinoma; Alzheimer's Disease; abnormal cutaneous collagen fibril morphology; alcoholic hepatitis; JMP syndrome; alcoholic liver cirrhosis; Experimental Mammary Neoplasms; lung metastasis; Experimental Neoplasms; Osteosarcoma; breast carcinoma; uterus morphology trait"
"2"	115519154	115533589	14436	"+"	1195	"ENSRNOG00000011949"	"294964"	"Ndufb5"	35.6092016947938	0.375311863022349	4.07249623297075	0.000992176064132439	0.0144752012543102	"NADH:ubiquinone oxidoreductase subunit B5 [Source:RGD Symbol;Acc:1305909]"	"genetic disease; Diastolic Dysfunction; Currarino syndrome; acute myocardial infarction; Myocardial Infarction"
"8"	84754315	84792651	38337	"+"	3370	"ENSRNOG00000029055"	"315852"	"Ttk"	0.533547603231984	-0.493101290811016	-4.0710930861691	0.000995011818005325	0.0144940343986338	"Ttk protein kinase [Source:RGD Symbol;Acc:1305558]"	"hepatocellular carcinoma; Polycystic Ovary Syndrome; genetic disease; Maple Syrup Urine Disease; Pancreatic Neoplasms"
"3"	22126007	22143908	17902	"+"	1927	"ENSRNOG00000010551"	"296706"	"Lhx2"	10.9739711408883	0.598127392735755	4.06966854362138	0.000997899239576262	0.0145107924237077	"LIM homeobox 2 [Source:RGD Symbol;Acc:71076]"	"rheumatoid arthritis; genetic disease"
"15"	80643043	80672115	29073	"-"	1994	"ENSRNOG00000010997"	"50672"	"Ednrb"	42.1043310981902	-0.352581795327782	-4.06996231722298	0.000997303090337658	0.0145107924237077	"endothelin receptor type B [Source:RGD Symbol;Acc:2536]"	"congestive heart failure; Hearing Loss; decreased thymus weight; increased body temperature; abnormal enteric ganglia morphology; Waardenburg syndrome; abnormal coat/hair pigmentation; aganglionic megacolon; Hepatopulmonary Syndrome; Breast Neoplasms; Subarachnoid Hemorrhage; renal interstitial fibrosis; neuronal ceroid lipofuscinosis; Nephrosis; small spleen; hypertension; Myocardial Infarction; abnormal spleen development; Perinatal Death; autosomal recessive nonsyndromic deafness; Myocardial Reperfusion Injury; chromosome 13q14 deletion syndrome; decreased spleen red pulp amount; Total Intestinal Aganglionosis; decreased survivor rate; abnormal spleen B cell follicle morphology; pulmonary hypertension; type 2 diabetes mellitus; lymphopenia; Waardenburg Syndrome, Type 4A; decreased neuron apoptosis; genetic disease; mitochondrial DNA depletion syndrome 12a; Diaphragmatic Hernia; Neoplasm Invasiveness; hypopigmentation; Hirschsprung's disease; prenatal lethality; portal hypertension; kidney cyst; syndromic hearing loss; Reperfusion Injury; Myocardial Ischemia; ABCD Syndrome; increased systemic arterial blood pressure; Optic Nerve Injuries; Waardenburg Syndrome Type 2A; thin stria vascularis; Waardenburg syndrome type 4; increased cell proliferation; sensorineural hearing loss; asthma; Megacolon"
"X"	1239931	1292355	52425	"-"	7099	"ENSRNOG00000066309"	"NULL"	NA	2.61796679527657	-0.456391209230059	-4.06891808388727	0.000999423778161668	0.0145203239004567	NA	""
"6"	89446093	89473047	26955	"+"	3288	"ENSRNOG00000007504"	"299121"	"Actr10"	22.8527644402575	0.242868487651086	4.06836347204303	0.00100055197792413	0.0145240855318474	"actin related protein 10 [Source:RGD Symbol;Acc:1306515]"	"genetic disease"
"9"	38791670	38802128	10459	"-"	4275	"ENSRNOG00000016254"	"301346"	"Sema4c"	4.61027478393814	-0.474787991370337	-4.06790339059771	0.00100148886464449	0.0145250659292362	"semaphorin 4C [Source:RGD Symbol;Acc:1562837]"	"genetic disease; Schizophrenia; Intellectual Disability"
"17"	72459282	72503316	44035	"+"	1999	"ENSRNOG00000017770"	"116656"	"Cdc123"	23.6343733292308	0.28965165235698	4.06735704976689	0.00100260256363853	0.0145286067938183	"cell division cycle 123 [Source:RGD Symbol;Acc:619766]"	"genetic disease; hypoparathyroidism-deafness-renal disease syndrome; blood glucose amount"
"1"	134679586	134769755	90170	"-"	6217	"ENSRNOG00000012002"	"361598"	"Iqgap1"	7.84251222627511	-0.4392480965425	-4.06467653971464	0.00100808496393431	0.0145953930480195	"IQ motif containing GTPase activating protein 1 [Source:RGD Symbol;Acc:1311884]"	"Neointima; hepatocellular carcinoma; Experimental Liver Cirrhosis; Vascular System Injuries; Weight Gain; genetic disease; Brain Neoplasms; D-2-hydroxyglutaric aciduria 2; colorectal cancer; Bloom Syndrome"
"3"	144471214	144516125	44912	"+"	8014	"ENSRNOG00000019340"	"311573"	"Cep250"	4.51327486363475	-0.293389518294699	-4.06180846075066	0.00101398473856127	0.0146681013089885	"centrosomal protein 250 [Source:RGD Symbol;Acc:1562262]"	"Cone-Rod Dystrophy and Hearing Loss 2; genetic disease; retinitis pigmentosa; Usher syndrome; fundus dystrophy"
"7"	52119551	52120658	1108	"+"	1108	"ENSRNOG00000064728"	"NULL"	NA	3.07072087584288	0.775816807314405	4.06084671310689	0.00101597094440302	0.014671683807841	NA	""
"16"	24860667	24973341	112675	"+"	3296	"ENSRNOG00000029441"	"290692"	"Klhl2"	40.8150523664328	0.356360094862064	4.0608381541596	0.00101598863811779	0.014671683807841	"kelch-like family member 2 [Source:RGD Symbol;Acc:1306388]"	"genetic disease"
"7"	53225696	53286220	60525	"+"	5453	"ENSRNOG00000066159"	"314855"	"Cpm"	4.85326674953148	-0.68902439308138	-4.05634662730246	0.00102531719748722	0.0146723491619657	"carboxypeptidase M [Source:RGD Symbol;Acc:1310532]"	"genetic disease; Endometriosis; Silicosis"
"3"	8305920	8323495	17576	"-"	6613	"ENSRNOG00000028701"	"296545"	"C8g"	1.94407751337986	-0.515135179709679	-4.05636503316444	0.00102527879286878	0.0146723491619657	"complement C8 gamma chain [Source:RGD Symbol;Acc:1309074]"	"Experimental Liver Cirrhosis; Kleefstra Syndrome 1; Joubert Syndrome 1; primary coenzyme Q10 deficiency 7; Leigh Disease; ADAMS-OLIVER SYNDROME 5; developmental and epileptic encephalopathy 14; autosomal dominant intellectual developmental disorder 8; Epilepsy; Rafiq syndrome; Tuberous Sclerosis 1; autosomal dominant nocturnal frontal lobe epilepsy 5; genetic disease"
"1"	84025899	84028780	2882	"-"	825	"ENSRNOG00000019949"	"292758"	"Mrps12"	10.0738693885079	0.48861820811169	4.05894978687326	0.00101990008147752	0.0146723491619657	"mitochondrial ribosomal protein S12 [Source:RGD Symbol;Acc:1306221]"	"maturity-onset diabetes of the young type 1; type 2 diabetes mellitus; genetic disease"
