"","seqnames","start","end","width","strand","Length","ensemblID","Symbol","EntrezID","meanExprs","logFC","AveExpr","t","P.Value","adj.P.Val","B","associated_phenotypes","gene_description"
"ENSRNOG00000009453","5",49545815,49737934,192120,"-",2271,"ENSRNOG00000009453","Mob3b","366352",4.74174796590345,0.462190203935242,2.95468501299709,3.82154978604602,0.00185254864953696,0.0224436301382302,-1.08847540435355,"","MOB kinase activator 3B [Source:RGD Symbol;Acc:1560696]"
"ENSRNOG00000046984","3",15885968,15907496,21529,"+",2396,"ENSRNOG00000046984","St6galnac6","407765",32.3135959017441,-0.265697096731052,6.67801882491474,-3.82122618636105,0.00185373531187201,0.0224436301382302,-1.32023220780149,"developmental and epileptic encephalopathy 31; developmental and epileptic encephalopathy; congenital disorder of glycosylation Iu; early infantile epileptic encephalopathy; hereditary hemorrhagic telangiectasia; primary coenzyme Q10 deficiency 7","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 6 [Source:RGD Symbol;Acc:1303196]"
"ENSRNOG00000011290","1",119264576,119277099,12524,"+",1472,"ENSRNOG00000011290","Tm2d3","292995",13.6672722710842,-0.361190973732537,4.6462652018626,-3.82046102132517,0.00185654429522989,0.0224613628419269,-1.1955136606996,"Frontotemporal Dementia","TM2 domain containing 3 [Source:RGD Symbol;Acc:1564929]"
"ENSRNOG00000003385","13",55482694,55492831,10138,"+",1748,"ENSRNOG00000003385","Glrx2","114022",25.6956688161999,-0.247576525992605,5.73829163015607,-3.81906709482629,0.00186167262419963,0.0224952847083457,-1.28633021245359,"Hyperparathyroidism 1; parathyroid carcinoma; gastrointestinal stromal tumor","glutaredoxin 2 [Source:RGD Symbol;Acc:1307950]"
"ENSRNOG00000031890","8",49865633,50166014,300382,"-",8658,"ENSRNOG00000031890","Ncam1","24586",73.829681604365,0.245061209064152,8.94041041957851,3.81896715400571,0.00186204086375641,0.0224952847083457,-1.36546195032814,"Hypothyroidism; cardiomyopathy; hereditary breast ovarian cancer syndrome; type 1 diabetes mellitus; rabies; Adenoma; Osteoarthritis, Experimental; Schizophrenia; Chromosome 11, Partial Trisomy 11q; Lymphatic Metastasis; Cholangiocarcinoma; Myocardial Infarction; Alzheimer's Disease; middle cerebral artery infarction; mental depression; Neoplasm Invasiveness; brain glioblastoma multiforme; Spinal Cord Injuries; Experimental Autoimmune Encephalomyelitis; Insulinoma; acute promyelocytic leukemia; Bipolar Disorder; pancreatic cancer; Bile Duct Neoplasms; ovarian serous carcinoma; Intellectual Disability; Spontaneous Abortions; congestive heart failure; Gallbladder Neoplasms","neural cell adhesion molecule 1 [Source:RGD Symbol;Acc:67378]"
"ENSRNOG00000052304","1",72283883,72287046,3164,"-",309,"ENSRNOG00000052304","AC096201.1",NA,2.47495999643799,1.79728905307742,-2.4381486499681,3.81813691841908,0.00186510278977584,0.0225039668725397,-2.76179770789885,"",NA
"ENSRNOG00000010653","6",103787873,103829178,41306,"-",4163,"ENSRNOG00000010653","Mideas","314306",6.65325717457725,0.374665088909504,4.09645203626391,3.81804196029501,0.00186545332286734,0.0225039668725397,-1.16380176317136,"Intellectual Disability; primary ciliary dyskinesia 16","mitotic deacetylase associated SANT domain protein [Source:RGD Symbol;Acc:1306119]"
"ENSRNOG00000013969","1",15762462,15891041,128580,"+",9753,"ENSRNOG00000013969","Ahi1","308923",50.5270453894099,0.366561090994626,9.01702976570131,3.81650250484488,0.00187114548390784,0.0225563483009612,-1.37144783817406,"Joubert Syndrome 1; familial Behcet-like autoinflammatory syndrome; Joubert Syndrome 4; Nephronophthisis; Intellectual Disability; Joubert syndrome; Autism Spectrum Disorder; Retinal Degeneration; immunoglobulin alpha deficiency; Eye Abnormalities; Developmental Disabilities; cone-rod dystrophy; type 2 diabetes mellitus; retinitis pigmentosa; Leber Congenital Amaurosis; Joubert Syndrome 3; Autistic Disorder; COACH Syndrome; Schizophrenia; obesity; cerebellar disease; fundus dystrophy","Abelson helper integration site 1 [Source:RGD Symbol;Acc:1303040]"
"ENSRNOG00000011661","X",97780785,97787041,6257,"+",6030,"ENSRNOG00000011661","Hnrnph2","308650",17.200379301599,-0.190034779773752,7.0538215199055,-3.81607125389522,0.00187274320013549,0.0225593319306876,-1.33981209175663,"Fabry Disease; ROLANDIC EPILEPSY, INTELLECTUAL DISABILITY, AND SPEECH DYSPRAXIA, X-LINKED; Autistic Disorder; Neurodevelopmental Disorders; Syndromic X-Linked Mental Retardation, Bain Type; dilated cardiomyopathy; genetic disease; syndromic X-linked intellectual disability Lubs type","heterogeneous nuclear ribonucleoprotein H2 [Source:MGI Symbol;Acc:MGI:1201779]"
"ENSRNOG00000017406","1",256670627,257213197,542571,"+",8850,"ENSRNOG00000017406","Atrnl1","307992",29.5739385654399,-0.319792659301991,8.55876973474701,-3.81533449050402,0.00187547599589566,0.0225597213386787,-1.36542975791627,"","attractin like 1 [Source:RGD Symbol;Acc:1563485]"
"ENSRNOG00000020255","2",196065430,196081277,15848,"-",2821,"ENSRNOG00000020255","Sars1","266975",31.6872331361073,-0.209165754175736,6.84585841503422,-3.81546465268142,0.00187499290536478,0.0225597213386787,-1.3363346256712,"Intellectual Disability; arteriovenous malformations of the brain; prostate carcinoma; Coronary Artery Disease; Autistic Disorder; NEURODEVELOPMENTAL DISORDER WITH MICROCEPHALY, ATAXIA, AND SEIZURES","seryl-tRNA synthetase 1 [Source:RGD Symbol;Acc:628813]"
"ENSRNOG00000029912","11",82369754,82379393,9640,"+",4017,"ENSRNOG00000029912","Septin5","116728",58.4913254217032,-0.447870965873506,8.34724239866588,-3.81357026827641,0.0018820362949476,0.0226181566449764,-1.3657518205749,"Neurodevelopmental Disorders; Intellectual Disability; primary immunodeficiency disease; Dwarfism; Megacolon; Autistic Disorder; DiGeorge Syndrome; hemorrhagic disease; Epilepsy; Autism Spectrum Disorder; Venous Thrombosis; velocardiofacial syndrome; neurodegenerative disease; adult respiratory distress syndrome; Schizophrenia","septin 5 [Source:RGD Symbol;Acc:621763]"
"ENSRNOG00000007600","X",129069896,129085139,15244,"-",4435,"ENSRNOG00000007600","Igsf1","302822",28.6804927485268,0.421392649570243,7.28519635742603,3.81330051996241,0.00188304141089072,0.0226181566449764,-1.35079143161227,"Congenital Hypothyroidism; congenital nongoitrous hypothyroidism 1; syndromic X-linked intellectual disability Lubs type; Autistic Disorder; IGSF1 deficiency syndrome; testicular disease","immunoglobulin superfamily, member 1 [Source:RGD Symbol;Acc:631402]"
"ENSRNOG00000002434","10",74854468,74862941,8474,"+",6900,"ENSRNOG00000002434","Tmem100","497979",2.74930716621909,-0.366489765770068,4.13376337406196,-3.81236742592287,0.00188652243976234,0.0226436903186417,-1.16459482204321,"","transmembrane protein 100 [Source:RGD Symbol;Acc:1560541]"
"ENSRNOG00000069679","7",127402737,127422676,19940,"-",1467,"ENSRNOG00000069679",NA,"NULL",9.54153716483113,0.812743212384861,2.85941025838105,3.81181371882445,0.00188859120335664,0.022652248259643,-1.10520111210248,"",NA
"ENSRNOG00000006204","6",25275528,25284720,9193,"+",2161,"ENSRNOG00000006204","Slc30a3","366568",20.9888271668942,-0.736592805771359,6.01047609673795,-3.81023612452635,0.00189449805452146,0.0226905186343688,-1.3054169710868,"Febrile Seizures; Short-Rib Thoracic Dysplasia 10 with or without Polydactyly","solute carrier family 30 member 3 [Source:RGD Symbol;Acc:1359689]"
"ENSRNOG00000054352","X",152079865,152087034,7170,"+",2461,"ENSRNOG00000054352","Atp6ap1","83615",106.739108948835,-0.219309753787654,8.3772617346471,-3.81051701919003,0.00189344495433079,0.0226905186343688,-1.37250164615434,"IMMUNODEFICIENCY 47; syndromic X-linked intellectual disability Lubs type; immunodeficiency 33; Splenomegaly; Neutropenia; follicular lymphoma; Autistic Disorder; severe congenital encephalopathy due to MECP2 mutation; Adrenoleukodystrophy","ATPase H+ transporting accessory protein 1 [Source:RGD Symbol;Acc:620423]"
"ENSRNOG00000017847","7",111809355,111812757,3403,"-",827,"ENSRNOG00000017847","Rps19bp1","500907",13.5956250918539,-0.344359050800878,3.91049283383067,-3.80968872755207,0.00189655200491452,0.0226988473482176,-1.14873308672399,"adenylosuccinase lyase deficiency","ribosomal protein S19 binding protein 1 [Source:MGI Symbol;Acc:MGI:1913788]"
"ENSRNOG00000019728","1",182659000,182709503,50504,"+",4348,"ENSRNOG00000019728","Itgam","25021",4.45273898251378,0.288795797195031,4.70221445729226,3.80927503426372,0.00189810576977765,0.0227011819623801,-1.23216141220284,"Insulin Resistance; Hyperglycemia; Invasive Candidiasis; Branched-Chain Ketoacid Dehydrogenase Kinase Deficiency; Glomerulonephritis; allergic contact dermatitis; Nephritis; Ileitis; obesity; hyperinsulinism; acute promyelocytic leukemia; Lupus Nephritis; Lupus Vasculitis, Central Nervous System; systemic lupus erythematosus; Neuralgia; Nerve Degeneration","integrin subunit alpha M [Source:RGD Symbol;Acc:2926]"
"ENSRNOG00000019090","2",173765698,173790757,25060,"+",2679,"ENSRNOG00000019090","Cct3","295230",43.8983406943294,-0.268080429545341,7.31969552573134,-3.80885122640157,0.0018996988629952,0.022703983263894,-1.35882121281744,"gastrointestinal stromal tumor; MHC class II deficiency; severe congenital neutropenia 5; IMMUNODEFICIENCY 42; Chemical and Drug Induced Liver Injury; human immunodeficiency virus infectious disease; dyschromatosis symmetrica hereditaria; parathyroid carcinoma; Charcot-Marie-Tooth disease type 2","chaperonin containing TCP1 subunit 3 [Source:RGD Symbol;Acc:735038]"
"ENSRNOG00000013256","1",195935349,195941467,6119,"+",2296,"ENSRNOG00000013256","Ric8a","293614",22.7311595091866,-0.254445947657159,6.01644470103502,-3.80768237100612,0.00190409962466711,0.0227403120292624,-1.32317235987587,"Breast Neoplasms","RIC8 guanine nucleotide exchange factor A [Source:RGD Symbol;Acc:727957]"
"ENSRNOG00000008566","5",14729979,14741276,11298,"+",2997,"ENSRNOG00000008566","Mrpl15","297799",11.9287097029258,-0.272084285527448,5.50910353703007,-3.80706167670129,0.0019064407542007,0.0227520086579895,-1.29494225491868,"","mitochondrial ribosomal protein L15 [Source:RGD Symbol;Acc:1304796]"
"ENSRNOG00000001427","12",20497317,20520428,23112,"+",7067,"ENSRNOG00000001427","Orai2","304592",7.3343511723322,-0.278052714570191,5.94439407173614,-3.80565934875709,0.00191174080380299,0.0227989759813992,-1.32337544684868,"Pleomorphic Xanthoastrocytoma","ORAI calcium release-activated calcium modulator 2 [Source:RGD Symbol;Acc:1310213]"
"ENSRNOG00000008517","7",110395332,110403200,7869,"+",2788,"ENSRNOG00000008517","Cdc42ep1","315121",9.44251802700246,0.576264134850939,3.63817774429238,3.80469916696972,0.00191537839915828,0.0228097949345235,-1.15168661542939,"","CDC42 effector protein 1 [Source:RGD Symbol;Acc:1311131]"
"ENSRNOG00000006832","3",69771890,69799921,28032,"-",4552,"ENSRNOG00000006832","Zdhhc5","362156",18.6461234173576,-0.195883672664836,6.37542859834263,-3.80495394014095,0.00191441252112156,0.0228097949345235,-1.34379564361613,"Intellectual Disability","zinc finger DHHC-type palmitoyltransferase 5 [Source:RGD Symbol;Acc:1589737]"
"ENSRNOG00000007091","7",106935761,106939689,3929,"+",1854,"ENSRNOG00000007091","Ly6e","362934",18.7390223543403,-0.367492492820213,5.56559604145035,-3.8037038591587,0.00191915648161928,0.0228385088994979,-1.30429299334335,"pancreatic cancer; human influenza","lymphocyte antigen 6 family member E [Source:RGD Symbol;Acc:1565342]"
"ENSRNOG00000002089","14",14804322,14812830,8509,"-",3283,"ENSRNOG00000002089","Ccng2","29157",6.88856703098224,-0.315764147149952,5.00496458055313,-3.80255704948788,0.00192351902646311,0.0228741323090005,-1.26340499545656,"Kabuki Syndrome 1; hepatocellular carcinoma; Experimental Liver Neoplasms; colon cancer; rectum cancer; head and neck cancer","cyclin G2 [Source:RGD Symbol;Acc:1305002]"
"ENSRNOG00000060496","Y",530401,624018,93618,"+",6181,"ENSRNOG00000060496","Kdm5d","100312983",11.5499846522411,0.164298174369947,6.11104549696671,3.80169021993945,0.00192682318358274,0.0228971278458752,-1.34307288565119,"Autistic Disorder; Y-linked spermatogenic failure 2","lysine demethylase 5D [Source:RGD Symbol;Acc:2314436]"
"ENSRNOG00000033740","5",95362005,95409438,47434,"+",1144,"ENSRNOG00000033740","Lurap1l","362535",4.63948059975426,-0.514952527689964,2.12846397257073,-3.80108393371386,0.00192913763099991,0.02290833798063,-1.17292069007277,"Experimental Liver Cirrhosis; Tracheoesophageal Fistula","leucine rich adaptor protein 1-like [Source:RGD Symbol;Acc:1308059]"
"ENSRNOG00000019438","15",29083631,29101915,18285,"+",6467,"ENSRNOG00000019438","Rnf31","364386",5.06618044119724,0.30178180214778,4.74778630290094,3.79940151633762,0.00193557490529418,0.0229362576282732,-1.25968974044515,"POLYGLUCOSAN BODY MYOPATHY 1 WITH OR WITHOUT IMMUNODEFICIENCY; Prostatic Neoplasms; brain-lung-thyroid syndrome; Dwarfism","ring finger protein 31 [Source:RGD Symbol;Acc:1305513]"
"ENSRNOG00000024186","9",64579893,64582737,2845,"+",1590,"ENSRNOG00000024186","Eef1b2","363241",32.4853752766718,-0.2968239411257,6.17917679624662,-3.79924227552512,0.00193618532127689,0.0229362576282732,-1.34615782486065,"Epilepsy; primary pulmonary hypertension; Developmental Disabilities; Neurodevelopmental Disorders; Breast Neoplasms; Neoplasm Metastasis; Intellectual Disability","eukaryotic translation elongation factor 1 beta 2 [Source:RGD Symbol;Acc:1311415]"
"ENSRNOG00000011946","4",65293734,65375456,81723,"-",1755,"ENSRNOG00000011946","Ptn","24924",97.2874018580384,-0.242513705446975,7.58339532036809,-3.79948078677022,0.00193527111164921,0.0229362576282732,-1.38152170735496,"adrenal carcinoma; Experimental Mammary Neoplasms; visual epilepsy; Skeletal Muscle Injuries; Sciatic Neuropathy; Liver Cirrhosis; extrahepatic cholestasis; Carcinoma; Experimental Liver Cirrhosis; Left Ventricular Hypertrophy; Parkinson's disease; Animal Mammary Neoplasms; Experimental Autoimmune Encephalomyelitis; Pleomorphic Xanthoastrocytoma; glioblastoma; Myocardial Infarction; Pain; transient cerebral ischemia","pleiotrophin [Source:RGD Symbol;Acc:3444]"
"ENSRNOG00000019433","16",18684188,18688336,4149,"-",1885,"ENSRNOG00000019433","Rab3a","25531",120.78087403132,-0.218088273032754,8.0501650242956,-3.79903507821913,0.00193697986075494,0.0229362576282732,-1.39011995438935,"Ependymomas","RAB3A, member RAS oncogene family [Source:RGD Symbol;Acc:3528]"
"ENSRNOG00000006180","6",31462872,31542976,80105,"+",6289,"ENSRNOG00000006180","Pum2","298874",51.4118219850383,-0.186960201541421,8.49353463949738,-3.79764382556546,0.00194232347214902,0.022983244031633,-1.39935511222567,"Cranioectodermal Dysplasia 2","pumilio RNA-binding family member 2 [Source:RGD Symbol;Acc:1311024]"
"ENSRNOG00000066790","6",9064425,9072814,8390,"+",1339,"ENSRNOG00000066790",NA,"NULL",0.358452808373083,1.37804276817824,-0.659719891647906,3.7962160266449,0.00194782300466612,0.023022760234699,-2.00662090045586,"",NA
"ENSRNOG00000020542","2",174654219,174658405,4187,"+",1230,"ENSRNOG00000020542","Krtcap2","295243",12.8801553096125,-0.383607808277057,4.10256260471627,-3.79606156498014,0.00194841889944125,0.023022760234699,-1.19056422593587,"Charcot-Marie-Tooth disease type 2; gastrointestinal stromal tumor; MHC class II deficiency; dyschromatosis symmetrica hereditaria; IMMUNODEFICIENCY 42; severe congenital neutropenia 5; parathyroid carcinoma","keratinocyte associated protein 2 [Source:RGD Symbol;Acc:1308413]"
"ENSRNOG00000015800","19",33182036,33186410,4375,"+",2417,"ENSRNOG00000015800","Elmo3","291962",2.02468127353622,1.09986123316428,1.30580484342708,3.79560705690776,0.00195017341068065,0.0230272066047012,-1.28885318811487,"autosomal dominant dyskeratosis congenita 6","engulfment and cell motility 3 [Source:RGD Symbol;Acc:1304734]"
"ENSRNOG00000000994","12",1689410,1700458,11049,"+",2983,"ENSRNOG00000000994","Stxbp2","81804",2.22593841973094,0.614607668117658,2.10837894988886,3.79506305215592,0.00195227550826557,0.0230357480170206,-1.16943027596789,"familial hemophagocytic lymphohistiocytosis 5; Hemorrhage; hemorrhagic disease; Familial Hemophagocytic Lymphohistiocytoses; Carotid Artery Thrombosis; blood platelet disease; Thrombocytopenia","syntaxin binding protein 2 [Source:RGD Symbol;Acc:619967]"
"ENSRNOG00000050767","17",28129977,28138896,8920,"+",1601,"ENSRNOG00000050767","Nrn1","83834",67.4671321015791,-0.613315880404378,6.36213410155063,-3.79431968431951,0.00195515168524835,0.0230371469373268,-1.35824097592065,"","neuritin 1 [Source:RGD Symbol;Acc:621586]"
"ENSRNOG00000002255","11",64680323,64711239,30917,"+",1780,"ENSRNOG00000002255","Fam162a","360721",12.7794924948236,-0.241695402608117,5.14828839986495,-3.79460947535441,0.00195402993897984,0.0230371469373268,-1.29281951359499,"Primary Lymphedema with Myelodysplasia; Alkaptonuria","family with sequence similarity 162, member A [Source:RGD Symbol;Acc:1590883]"
"ENSRNOG00000018556","1",79358786,79370915,12130,"-",1589,"ENSRNOG00000018556","Tomm40","308416",27.6490522495785,-0.244601316871019,5.57517256628343,-3.79272558852144,0.00196133392963788,0.0230937049305072,-1.32757999729991,"Dyslipidemias; Cerebral Infarction; lung adenocarcinoma; Animal Disease Models; Experimental Diabetes Mellitus; Alzheimer's Disease","translocase of outer mitochondrial membrane 40 [Source:RGD Symbol;Acc:1303022]"
"ENSRNOG00000004608","10",10943001,10950649,7649,"+",595,"ENSRNOG00000004608","Pam16","679907",22.3911952273748,-0.349676961188109,4.01352946049293,-3.79072975968233,0.00196910214641806,0.0231688441284175,-1.19175272291805,"Kohlschutter-Tonz syndrome; Rubinstein-Taybi Syndrome; Greig cephalopolysyndactyly syndrome; congenital heart disease; Fanconi Anemia; spondylometaphyseal dysplasia Megarbane-Dagher-Melike type; Familial Mediterranean Fever","presequence translocase associated motor 16 [Source:RGD Symbol;Acc:1598163]"
"ENSRNOG00000014786","1",90781949,90791101,9153,"-",1954,"ENSRNOG00000014786","Ccne1","25729",3.90744384181205,-0.354895951766387,3.09856732307199,-3.78886594418707,0.00197638471844533,0.0232381674002706,-1.14570101979474,"Spinal Cord Injuries; Disease Progression; ovarian carcinoma; cervix uteri carcinoma in situ; liver cancer; breast cancer; Ovarian Neoplasms; Prostatic Neoplasms; Medulloblastoma; Hepatitis; hypertension; renal cell carcinoma; hepatocellular carcinoma; Lymphatic Metastasis; head and neck squamous cell carcinoma; Uterine Cervical Neoplasms; Endometrioid Carcinomas; prostate carcinoma in situ; Germ Cell and Embryonal Neoplasms; urinary bladder cancer; Experimental Mammary Neoplasms; Colonic Neoplasms; Breast Adenocarcinoma; Diabetic Nephropathies; Neoplasm Metastasis; Reperfusion Injury; Recurrence; Bowen's Disease; lung non-small cell carcinoma; Breast Neoplasms","cyclin E1 [Source:RGD Symbol;Acc:2294]"
"ENSRNOG00000000138","5",122222128,122412141,190014,"+",2903,"ENSRNOG00000000138","Glis1","298732",1.88651964896163,0.861900799886124,0.684290603196824,3.78715848280196,0.00198308033826011,0.0232408015784912,-1.46353779274206,"","GLIS family zinc finger 1 [Source:RGD Symbol;Acc:1308030]"
"ENSRNOG00000003177","10",25106930,25122777,15848,"-",2015,"ENSRNOG00000003177","Mat2b","683630",32.3724983230615,-0.370187227036753,6.5530095539757,-3.78632788681678,0.00198634574180545,0.0232408015784912,-1.38189459166196,"","methionine adenosyltransferase 2B [Source:RGD Symbol;Acc:1593534]"
"ENSRNOG00000020315","2",196205243,196215878,10636,"+",1284,"ENSRNOG00000020315","Taf13","310784",15.4527065637858,-0.298648290616251,4.59073140286401,-3.78642227506639,0.00198597438951473,0.0232408015784912,-1.25577910873038,"Autistic Disorder; primary coenzyme Q10 deficiency 7; Schizophrenia; genetic disease; autosomal recessive intellectual developmental disorder 60","TATA-box binding protein associated factor 13 [Source:RGD Symbol;Acc:1305398]"
"ENSRNOG00000015067","3",168594609,168619762,25154,"+",7814,"ENSRNOG00000015067","Abhd16b","311720",4.9612872356374,-0.260216598496261,5.51023605472817,-3.788118514369,0.00197931285483762,0.0232408015784912,-1.33251987021739,"developmental and epileptic encephalopathy; benign familial infantile seizures 6; neuronal ceroid lipofuscinosis; Autosomal Dominant Nocturnal Frontal Lobe Epilepsy; early infantile epileptic encephalopathy; developmental and epileptic encephalopathy 33","abhydrolase domain containing 16B [Source:RGD Symbol;Acc:1309726]"
"ENSRNOG00000012690","1",106800903,106824126,23224,"-",2397,"ENSRNOG00000012690","Nipa2","308667",18.9894255344626,-0.221053298734582,5.74775768377819,-3.78719834237328,0.00198292377139921,0.0232408015784912,-1.34911304621746,"Neurodevelopmental Disorders; Autistic Disorder; Intellectual Disability; Autism Spectrum Disorder; hereditary spastic paraplegia 6; Schizophrenia; chromosome 15q11.2 deletion syndrome; Angelman Syndrome","NIPA magnesium transporter 2 [Source:RGD Symbol;Acc:1306051]"
"ENSRNOG00000000408","20",31727620,31776903,49284,"-",4304,"ENSRNOG00000000408","Gopc","309774",18.5258238831062,-0.219349716674219,6.44752585237103,-3.78786964278767,0.0019802888121391,0.0232408015784912,-1.37854202513375,"Intellectual Disability; microcephaly; Tremor; Azoospermia; Atrial Fibrillation; body dysmorphic disorder; melanoma; Epilepsy; Autistic Disorder","golgi associated PDZ and coiled-coil motif containing [Source:RGD Symbol;Acc:1309512]"
"ENSRNOG00000011302","8",65222949,65246525,23577,"-",5128,"ENSRNOG00000011302","Rab11a","81830",29.0384102892077,-0.178964449150776,7.3784938962613,-3.78680970496442,0.001984450859165,0.0232408015784912,-1.40284385248197,"Bloom Syndrome; Chloracne; colorectal cancer; nemaline myopathy 6","RAB11a, member RAS oncogene family [Source:RGD Symbol;Acc:619762]"
"ENSRNOG00000013506","1",138581002,138651939,70938,"-",1829,"ENSRNOG00000013506","Zfand6","293067",31.0623197259299,-0.250050206377911,5.73308949515012,-3.78488669297136,0.00199202459535222,0.0232909355767284,-1.351570907794,"Delayed Emergence from Anesthesia; colorectal cancer; Bloom Syndrome; tyrosinemia type I; Arsenic Poisoning; skin disease","zinc finger AN1-type containing 6 [Source:RGD Symbol;Acc:1359317]"
"ENSRNOG00000047756","1",120850080,120981948,131869,"-",3511,"ENSRNOG00000047756","Mef2a","309957",38.9109107019025,-0.169034560306518,7.1227636860794,-3.78410745137752,0.00199510196043748,0.023310603884608,-1.40290016318026,"dilated cardiomyopathy; Coronary Artery Disease; chromosome 15q26-qter deletion syndrome; Coronary Artery Disease, Autosomal Dominant, 1; Experimental Diabetes Mellitus; Myocardial Infarction","myocyte enhancer factor 2a [Source:RGD Symbol;Acc:1359360]"
"ENSRNOG00000002270","14",9557425,9562506,5082,"+",2502,"ENSRNOG00000002270","Hnrnpdl","305178",49.2575220765001,0.253975112447478,6.79616478665883,3.78326899226056,0.00199841857167676,0.0233111328498469,-1.39890836226177,"autosomal dominant limb-girdle muscular dystrophy type 3; Kabuki Syndrome 1","heterogeneous nuclear ribonucleoprotein D-like [Source:RGD Symbol;Acc:1309950]"
"ENSRNOG00000036742","1",175167894,175199453,31560,"+",2859,"ENSRNOG00000036742","Uqcrc2","293448",68.9773063579262,-0.250804048445939,7.96915311863856,-3.78371443715195,0.00199665587296294,0.0233111328498469,-1.41833420525358,"Schizophrenia; autosomal recessive nonsyndromic deafness 22; mitochondrial complex III deficiency nuclear type 1; obesity; mitochondrial complex III deficiency nuclear type 5; Autistic Disorder","ubiquinol cytochrome c reductase core protein 2 [Source:RGD Symbol;Acc:1359150]"
"ENSRNOG00000008797","7",25586725,25667727,81003,"-",7923,"ENSRNOG00000008797","Tmpo","25359",38.4715957228128,-0.208981002415671,8.37008100866857,-3.78303810362629,0.00199933285694462,0.0233111328498469,-1.42578041390885,"rheumatoid arthritis; Loeys-Dietz Syndrome, Type 1b; Mitochondrial Phosphate Carrier Deficiency; hypertrophic cardiomyopathy; fetal akinesia deformation sequence syndrome 1; cardiomyopathy; dilated cardiomyopathy 1T; Amyloidosis; LOEYS-DIETZ SYNDROME 2; Myocardial Ischemia; Marfan Syndrome Type 2; hypertrophic cardiomyopathy 25; dilated cardiomyopathy; familial hypertrophic cardiomyopathy; arrhythmogenic right ventricular cardiomyopathy","thymopoietin [Source:RGD Symbol;Acc:3875]"
"ENSRNOG00000010758","16",19595655,19599998,4344,"-",1625,"ENSRNOG00000010758","Lpar2","498609",0.294983343898119,1.26772177883202,-1.67599584865553,3.78241503437467,0.00200180223780848,0.023323648388636,-2.42703986505316,"","lysophosphatidic acid receptor 2 [Source:RGD Symbol;Acc:1561336]"
"ENSRNOG00000003832","13",102529719,102560391,30673,"-",3656,"ENSRNOG00000003832","Vash2","498309",2.31260161513996,0.577146290371172,1.95530056915111,3.78195042422172,0.00200364561826553,0.0233248769657215,-1.20210959012228,"parathyroid carcinoma; gastrointestinal stromal tumor","vasohibin 2 [Source:RGD Symbol;Acc:1564105]"
"ENSRNOG00000014520","16",77937279,77946264,8986,"-",3435,"ENSRNOG00000014520","Ing1","306626",6.86689277757555,-0.305168407277593,4.54740010861086,-3.78168493456041,0.00200469974400144,0.0233248769657215,-1.26185054480974,"contact dermatitis; squamous cell carcinoma; Stomach Neoplasms; Anal Atresia, Hypospadias, and Penoscrotal Inversion; Combined Oxidative Phosphorylation Deficiency 27; Disease Progression; head and neck squamous cell carcinoma; Factor X Deficiency","inhibitor of growth family, member 1 [Source:RGD Symbol;Acc:1306330]"
"ENSRNOG00000016596","10",37408025,37449001,40977,"-",5183,"ENSRNOG00000016596","Hspa4","266759",56.3933833536357,-0.183588895287996,8.35363645094956,-3.78040536925699,0.00200978814649035,0.0233564087887887,-1.43059279540089,"adult respiratory distress syndrome; neurodegenerative disease; rheumatoid arthritis; middle cerebral artery infarction; liver benign neoplasm; Spinal Cord Compression; type 2 diabetes mellitus; facioscapulohumeral muscular dystrophy; familial adenomatous polyposis 1; Chagas Disease; dry eye syndrome; Parkinson's disease; Hereditary Neoplastic Syndromes; Brain Injuries; Neurodevelopmental Disorders; Heat Stroke; ulcerative colitis; chronic obstructive pulmonary disease","heat shock protein family A (Hsp70) member 4 [Source:RGD Symbol;Acc:628878]"
"ENSRNOG00000004291","10",71517663,71573737,56075,"-",8684,"ENSRNOG00000004291","Cltc","54241",145.42836720657,-0.182480330452357,10.5709572796907,-3.78030052921846,0.00201020564030873,0.0233564087887887,-1.45946241820766,"autosomal dominant intellectual developmental disorder; diffuse large B-cell lymphoma; genetic disease; Developmental Disabilities; autosomal dominant intellectual developmental disorder 56; Neurodevelopmental Disorders; Joubert syndrome; Developmental Disease; Intellectual Disability","clathrin heavy chain [Source:RGD Symbol;Acc:2364]"
"ENSRNOG00000008046","6",92249790,92254842,5053,"-",4115,"ENSRNOG00000008046","Tmem30b","314224",0.124811994698106,1.3516046223029,-0.534291551748094,3.77848564579004,0.00201744682127048,0.0233862851525165,-1.97328178484866,"melanoma","transmembrane protein 30B [Source:RGD Symbol;Acc:1308732]"
"ENSRNOG00000008027","5",62996865,63007678,10814,"+",4058,"ENSRNOG00000008027","Cavin4","313225",1.07021459222607,0.511192694843062,1.99329537037432,3.77893655056191,0.00201564529600731,0.0233862851525165,-1.20273278213931,"Intellectual Disability","caveolae associated protein 4 [Source:RGD Symbol;Acc:1310395]"
"ENSRNOG00000052022","X",150906278,150910839,4562,"+",4289,"ENSRNOG00000052022","Pnma3","293840",10.530455318493,0.296192022611492,5.2901567303432,3.7787792131312,0.00201627372973688,0.0233862851525165,-1.34273830183564,"Autistic Disorder; syndromic X-linked intellectual disability Lubs type","paraneoplastic antigen MA3 [Source:MGI Symbol;Acc:MGI:2180565]"
